Severity,Start_Time,Start_Lat,Start_Lng,Weather_Condition,Temperature(F),Visibility(mi),Precipitation(in),Sunrise_Sunset
2,2023-02-16 21:00:00,33.73466706524033,-104.40776524351695,Rain,-9.900722796243363,8.950045080142228,0.28466048669279326,Day
1,2023-02-16 22:00:00,30.84957885136008,-72.68484575455236,Clear,35.22086923834978,6.878601173198598,0.0,Night
1,2023-02-16 23:00:00,31.979209930560113,-80.15615945867444,Clear,37.10550259011031,9.977234987974924,0.0,Day
3,2023-02-17 00:00:00,43.622588720051795,-111.28235200126012,Clear,-5.2944256167666035,9.727650503049261,0.0,Night
1,2023-02-17 01:00:00,41.210115910793846,-92.26468325562384,Clear,14.352680914112401,5.064808835789123,0.0,Day
1,2023-02-17 02:00:00,44.123396017559955,-80.17199404587558,Snow,-2.420239826973277,9.47871384099378,0.4567802353916076,Day
1,2023-02-17 03:00:00,36.355964046828134,-91.01050136856463,Clear,37.43745433520423,8.402748251850536,0.0,Night
2,2023-02-17 04:00:00,39.018558690918155,-95.31103540020345,Cloudy,2.341625841126186,7.5104516840801745,0.0,Night
2,2023-02-17 05:00:00,37.25506888498486,-116.39703012800639,Clear,15.082354779849947,7.913737370470212,0.0,Night
2,2023-02-17 06:00:00,43.2207809473173,-114.69666557467501,Rain,-1.7189904133541631,9.209286816321606,0.10155601953211063,Night
1,2023-02-17 07:00:00,44.870728307592195,-107.7380232399659,Clear,6.638054225153116,9.75518696036512,0.0,Night
3,2023-02-17 08:00:00,43.99162811475554,-94.33016544025776,Rain,3.3403180463590445,7.801668123682212,0.12540344161785238,Day
1,2023-02-17 09:00:00,38.9708377167393,-70.63516577157267,Cloudy,13.77130214860928,5.906457235942949,0.0,Night
3,2023-02-17 10:00:00,30.927029657823326,-79.8866903961594,Clear,10.989098101107423,8.198769919111324,0.0,Night
2,2023-02-17 11:00:00,39.262899195332196,-114.49744997678506,Cloudy,6.539889730018764,5.381094841942903,0.0,Day
2,2023-02-17 12:00:00,31.45571132296674,-84.13703031505779,Clear,-4.706119117579396,8.17569368417434,0.0,Day
1,2023-02-17 13:00:00,32.082322104535486,-79.47643304136358,Cloudy,14.224351100347409,9.043059012634368,0.0,Day
1,2023-02-17 14:00:00,32.870170472837025,-99.28683608293947,Clear,32.510400904577615,6.766657182429435,0.0,Night
2,2023-02-17 15:00:00,35.452401315821355,-103.49261883117555,Fog,26.511166829278302,1.418779753035304,0.0,Night
2,2023-02-17 16:00:00,38.876797254757435,-90.76924479811714,Clear,26.028744208133475,8.461130642064532,0.0,Day
1,2023-02-17 17:00:00,35.00330511260607,-94.04232225157729,Rain,8.304586837265436,6.696643750842895,0.1720443663156624,Night
4,2023-02-17 18:00:00,36.78400661004049,-106.73931971015485,Clear,25.42095403410257,6.245483259402758,0.0,Day
4,2023-02-17 19:00:00,30.709335496274015,-100.131108470853,Clear,13.276574069995931,8.44590879471621,0.0,Day
2,2023-02-17 20:00:00,39.296367010866334,-92.77812418552375,Cloudy,-2.4861954580915357,9.847932344543974,0.0,Day
4,2023-02-17 21:00:00,39.85547648258913,-91.00378168656292,Fog,10.95248749890255,1.8072714358679838,0.0,Day
1,2023-02-17 22:00:00,31.490852220749222,-93.41252391810237,Clear,-3.363068448420128,7.4567502027968775,0.0,Day
1,2023-02-17 23:00:00,41.77675733989797,-77.69462444563871,Clear,-4.275859054673205,8.00255361212074,0.0,Day
1,2023-02-18 00:00:00,39.71189336492978,-118.4127480106347,Clear,-8.847034577119464,5.711394543428944,0.0,Day
2,2023-02-18 01:00:00,37.345941439220454,-103.35081597793899,Clear,4.142715048470828,9.06606642841404,0.0,Night
1,2023-02-18 02:00:00,38.29289811272319,-82.50831930766682,Clear,6.543739212097243,8.021475053057095,0.0,Day
4,2023-02-18 03:00:00,37.54568601829193,-87.4108698415734,Cloudy,24.97218564692463,9.829151989990088,0.0,Day
1,2023-02-18 04:00:00,30.80689415591601,-74.08666854090694,Clear,16.90023924423918,9.89741684144974,0.0,Day
2,2023-02-18 05:00:00,41.02724191396325,-90.59894856288219,Clear,32.9224856026656,6.772933462202015,0.0,Day
3,2023-02-18 06:00:00,37.67715955320805,-88.09245468964716,Rain,-1.1764686647171754,9.942729677563355,0.1953941577907169,Day
1,2023-02-18 07:00:00,32.59235780245437,-84.75264199386152,Clear,3.2978322929907016,9.784167640512951,0.0,Night
1,2023-02-18 08:00:00,40.21096280620199,-110.68997004368788,Clear,37.05380555717078,8.199159819025681,0.0,Day
2,2023-02-18 09:00:00,40.425984090930825,-82.33779941182675,Clear,12.202262388990718,6.667322142295781,0.0,Night
1,2023-02-18 10:00:00,33.20243204119285,-105.0055180729499,Cloudy,29.452547152432786,8.766701103738846,0.0,Night
1,2023-02-18 11:00:00,41.94742609086665,-98.77494099671799,Clear,14.608382432474457,6.356186156780679,0.0,Night
1,2023-02-18 12:00:00,36.84757088821522,-119.29967492136917,Cloudy,13.554282851287379,8.149219483372903,0.0,Night
2,2023-02-18 13:00:00,32.709144187605865,-77.82170344582354,Clear,-2.594185598517881,5.12290806899782,0.0,Day
4,2023-02-18 14:00:00,39.864300049695586,-72.32535529372174,Cloudy,32.55998054742931,8.142913982720868,0.0,Day
3,2023-02-18 15:00:00,38.95090446801521,-116.99045244076044,Clear,-6.082235972618268,9.758041423667809,0.0,Day
1,2023-02-18 16:00:00,32.556094887351826,-88.23999101149431,Cloudy,5.513054732652076,6.175715213531099,0.0,Day
2,2023-02-18 17:00:00,43.08523349666502,-71.96106619209486,Snow,23.673403586008973,8.890897433578887,0.21912757538551456,Night
2,2023-02-18 18:00:00,42.81801499059558,-89.65496058700901,Cloudy,15.362877540401492,6.467117749578009,0.0,Night
4,2023-02-18 19:00:00,42.54366881784064,-80.10245064059626,Clear,34.068916348576806,8.539248743643206,0.0,Day
1,2023-02-18 20:00:00,35.98841788444652,-114.09356075830841,Clear,-8.035102360604204,8.499861849367626,0.0,Day
2,2023-02-18 21:00:00,42.3693416213451,-107.75751135687855,Clear,22.47037597498651,5.923688708452392,0.0,Day
3,2023-02-18 22:00:00,42.67192962572056,-102.71325720393685,Clear,13.873273531356244,7.985639552105099,0.0,Night
4,2023-02-18 23:00:00,44.94810408168452,-70.94166751723105,Clear,-2.2844088266174536,9.295844765565768,0.0,Day
1,2023-02-19 00:00:00,44.36406927260472,-80.91110148175892,Rain,27.162595355629676,6.912665347197806,0.0798069425626832,Night
1,2023-02-19 01:00:00,35.742710025565565,-75.71685652526799,Clear,10.5653427703012,8.551384756744563,0.0,Night
1,2023-02-19 02:00:00,32.973063747457864,-95.64617901574692,Cloudy,16.579095211834176,8.372150176172733,0.0,Day
1,2023-02-19 03:00:00,34.386935892845635,-84.15973218833118,Cloudy,38.36330331815542,6.287570009003018,0.0,Night
2,2023-02-19 04:00:00,37.42171839998839,-83.42175285662137,Cloudy,14.31150405125943,9.593217798928517,0.0,Night
2,2023-02-19 05:00:00,42.08186450785668,-91.55384695774399,Clear,31.16864327793214,7.817560420581365,0.0,Day
2,2023-02-19 06:00:00,40.84476083589142,-76.10154246478174,Snow,28.478876167062218,6.776463284027621,0.32611715000143654,Night
1,2023-02-19 07:00:00,41.815691382170414,-112.08743870210056,Clear,23.137729575689953,5.821791878512183,0.0,Night
1,2023-02-19 08:00:00,35.69889559482903,-117.12401550674423,Rain,34.84060716751668,7.367291762098844,0.46058384277850967,Night
1,2023-02-19 09:00:00,33.7035696642443,-104.79717521553344,Rain,2.5800823468590455,8.6505671895085,0.3303228454523906,Night
1,2023-02-19 10:00:00,30.361945105776897,-115.58640947021576,Rain,31.038561573383156,8.118201348854939,0.1463080415870683,Night
3,2023-02-19 11:00:00,39.392754331182424,-116.98419186722776,Cloudy,8.889374419867128,8.635262797763817,0.0,Night
1,2023-02-19 12:00:00,41.925566037496885,-99.04551015531143,Clear,30.624544504061063,8.95880376150192,0.0,Night
1,2023-02-19 13:00:00,43.33710741135124,-109.97471576542733,Clear,14.689434227275552,7.2050238324472,0.0,Day
2,2023-02-19 14:00:00,37.14356825027085,-80.49262514363811,Cloudy,32.885462647161795,7.600830920121462,0.0,Day
2,2023-02-19 15:00:00,43.91468667310882,-91.01078070172434,Clear,34.74217688464932,9.932110557904453,0.0,Night
2,2023-02-19 16:00:00,33.03618092448538,-101.97035747817968,Fog,19.882193784205775,0.8476945856839317,0.0,Day
3,2023-02-19 17:00:00,37.71567184716796,-105.67279290960613,Clear,15.381347841562246,7.0740856237942955,0.0,Day
1,2023-02-19 18:00:00,33.20651617304721,-91.8430921569867,Clear,29.164007166616713,8.425897621032476,0.0,Night
3,2023-02-19 19:00:00,32.821132688789504,-98.29989506200462,Clear,3.349310158958666,6.337950891639264,0.0,Day
2,2023-02-19 20:00:00,44.30082198003528,-117.21324098813405,Clear,-9.232565937554279,5.763487728178242,0.0,Day
2,2023-02-19 21:00:00,42.26611033095146,-86.74046944086834,Cloudy,10.354729137738474,8.842006113118668,0.0,Night
4,2023-02-19 22:00:00,30.176998446618967,-95.01212061383558,Rain,15.388706644838845,7.180899847090121,0.491993794038393,Night
1,2023-02-19 23:00:00,34.02769492707685,-106.1550202488614,Rain,4.863135971937824,5.885264018250095,0.289660271998309,Day
2,2023-02-20 00:00:00,33.07702876580584,-105.4792448231922,Snow,9.16809408688837,8.794239617602734,0.2268764645926573,Night
1,2023-02-20 01:00:00,32.20701270216889,-97.36077033600749,Fog,-3.347088354195268,1.4900990024502496,0.0,Night
2,2023-02-20 02:00:00,40.46118644046964,-78.62037689721826,Snow,3.864495168389702,9.666367502288685,0.06669907318912582,Day
3,2023-02-20 03:00:00,38.502567470032005,-98.84747098426651,Clear,2.0047673957286776,7.981668542313098,0.0,Night
3,2023-02-20 04:00:00,36.80901856125166,-78.0209584209424,Rain,5.0493426913385075,7.398205644874368,0.23461847598495908,Night
3,2023-02-20 05:00:00,32.842455876597214,-98.7568393230236,Clear,4.952705527032622,5.709332930809028,0.0,Day
2,2023-02-20 06:00:00,34.164270844224845,-78.50434170682556,Clear,17.948418552380673,8.963949021280516,0.0,Day
1,2023-02-20 07:00:00,35.341515735368894,-73.42350179078235,Cloudy,2.5298470098036354,9.72661576050145,0.0,Night
2,2023-02-20 08:00:00,41.78224028748457,-118.97130607061031,Clear,37.048063166994424,9.447302068086984,0.0,Day
3,2023-02-20 09:00:00,44.83784150360354,-116.88747938888062,Clear,15.563741518166744,8.758917272188354,0.0,Day
1,2023-02-20 10:00:00,32.75965582014405,-113.29903521271206,Clear,-3.5516996795116293,5.022844312953881,0.0,Day
2,2023-02-20 11:00:00,35.12284003339955,-113.89397603169562,Clear,3.9803135262141947,7.038754373036704,0.0,Night
3,2023-02-20 12:00:00,34.203023198169184,-97.27610583166764,Fog,26.4878748067827,1.5842688130149338,0.0,Night
2,2023-02-20 13:00:00,30.661010918884134,-81.79829642275483,Clear,-9.317048080963627,9.47184116479866,0.0,Night
2,2023-02-20 14:00:00,33.28828285401983,-71.9335792416689,Clear,36.89089930984755,5.328253584595242,0.0,Day
3,2023-02-20 15:00:00,43.524209150772094,-99.11095930161062,Cloudy,12.258846086290308,7.656112919409633,0.0,Night
1,2023-02-20 16:00:00,42.64287268308595,-85.57594317179753,Clear,16.053951147549835,5.680672019635586,0.0,Night
1,2023-02-20 17:00:00,32.513959726721346,-88.2246544092718,Fog,39.4206117919764,0.9336518807876457,0.0,Night
2,2023-02-20 18:00:00,35.49244518924436,-100.34082326840789,Clear,15.17015429996658,8.961277440890905,0.0,Night
2,2023-02-20 19:00:00,34.66204582907941,-83.94382405483289,Cloudy,37.387199723098625,8.209796059858157,0.0,Night
3,2023-02-20 20:00:00,32.21611212081235,-90.40244583205543,Rain,35.76155578965771,8.97292570510313,0.08024157548632349,Day
1,2023-02-20 21:00:00,39.33312314456741,-82.00302394312033,Fog,37.06577643331064,0.8515829303259297,0.0,Day
1,2023-02-20 22:00:00,38.359466405479296,-110.31756482154033,Cloudy,30.618652874618192,5.949195552374382,0.0,Night
1,2023-02-20 23:00:00,36.40486999107557,-101.98643073650754,Snow,4.8199042278865605,6.9133175925118735,0.073987315205042,Day
4,2023-02-21 00:00:00,42.83247492162331,-86.43890431083354,Clear,7.319124189299075,9.784344080986276,0.0,Night
2,2023-02-21 01:00:00,39.29567010019361,-113.75982687435413,Clear,8.249203409032045,6.440874563890033,0.0,Day
2,2023-02-21 02:00:00,33.8891052385111,-81.48012160054422,Clear,38.959041980609754,5.31431192131675,0.0,Day
1,2023-02-21 03:00:00,35.605571057998034,-113.32801138618925,Fog,8.03777519860743,0.8582780530522998,0.0,Day
1,2023-02-21 04:00:00,32.25235094674699,-103.77729244828976,Clear,-4.565534539080975,6.831535594220572,0.0,Night
2,2023-02-21 05:00:00,38.870599096652455,-108.12356633325325,Clear,28.91644473175758,7.351544078662089,0.0,Day
1,2023-02-21 06:00:00,38.79943631955921,-116.9507219191432,Clear,8.303164579102628,7.8015171104060625,0.0,Day
2,2023-02-21 07:00:00,43.05275528958602,-106.46715815547736,Clear,21.04679558629217,9.962116332535448,0.0,Night
2,2023-02-21 08:00:00,42.83725051563019,-74.42443953581326,Clear,36.21802061319835,8.781169710930087,0.0,Night
3,2023-02-21 09:00:00,42.554130501899216,-118.65356765256116,Thunderstorm,18.775278838902214,5.1794538212885515,0.07599066081607825,Night
2,2023-02-21 10:00:00,38.23428479552295,-119.15855346442567,Cloudy,21.885008917894396,8.563561641032564,0.0,Day
2,2023-02-21 11:00:00,39.78029716136165,-84.78665760428069,Cloudy,22.143128223256802,9.121158742058793,0.0,Day
1,2023-02-21 12:00:00,41.633129159524174,-101.65650425115683,Rain,20.619959287925763,9.478153694421932,0.4663362907720948,Day
3,2023-02-21 13:00:00,31.375272464335286,-108.51294605625878,Clear,-2.0115311259522954,7.120030514512006,0.0,Night
3,2023-02-21 14:00:00,34.50896842766784,-94.55639243929058,Clear,12.820770737437773,6.568127840529248,0.0,Day
1,2023-02-21 15:00:00,32.53634914229508,-106.66622315247008,Clear,-9.616799001147077,9.19662396361619,0.0,Night
4,2023-02-21 16:00:00,37.67201541519159,-100.39910387335904,Clear,21.313240203766657,8.888077046792695,0.0,Night
1,2023-02-21 17:00:00,42.56501934948912,-84.23318056534526,Cloudy,18.767914751311945,7.680212249829129,0.0,Night
1,2023-02-21 18:00:00,33.46067954474637,-114.15464677584802,Clear,5.906860962041053,5.589413922075761,0.0,Night
1,2023-02-21 19:00:00,40.96355302756091,-72.01718960193718,Clear,16.194775158510186,8.258806695340505,0.0,Day
4,2023-02-21 20:00:00,36.087359945797324,-117.87356578654732,Cloudy,14.652889095403836,5.328337832164371,0.0,Day
2,2023-02-21 21:00:00,43.5461235053807,-79.67313223358857,Fog,2.5457607971125604,1.6694627336245829,0.0,Day
3,2023-02-21 22:00:00,39.401843112698934,-83.77044030242948,Snow,4.664377404629647,6.6557011946261575,0.43164007197035775,Day
1,2023-02-21 23:00:00,44.648295083934954,-105.89552114362134,Snow,28.12704983143753,6.855877484340311,0.018402595468997,Night
2,2023-02-22 00:00:00,33.68504663591671,-114.08385742238715,Rain,27.786615959086447,7.309870194451401,0.15339246404386606,Day
2,2023-02-22 01:00:00,43.85937567358194,-77.38125309028757,Clear,13.48910751199212,6.6957147960937435,0.0,Night
3,2023-02-22 02:00:00,35.35583646972081,-86.01941867915332,Rain,25.87544762079898,5.168940777172597,0.26017917731149043,Day
1,2023-02-22 03:00:00,39.32951193450569,-105.45593882325154,Clear,12.540064011546807,5.787078422128668,0.0,Night
1,2023-02-22 04:00:00,32.617623201708604,-119.15354141648633,Rain,32.5687017448066,5.575559829160172,0.4824678979206352,Day
1,2023-02-22 05:00:00,41.396776802082364,-73.0754828815977,Cloudy,6.640334110430665,7.155917992829798,0.0,Day
3,2023-02-22 06:00:00,44.67375651054976,-99.7873416770019,Clear,36.36462499227005,6.060644635908323,0.0,Night
2,2023-02-22 07:00:00,41.81139174588179,-111.18665765053515,Rain,17.114182528233542,6.4677264644748345,0.014323068575867168,Night
2,2023-02-22 08:00:00,39.23695113740406,-74.40830273283089,Fog,16.784393053987536,1.354163028531865,0.0,Day
2,2023-02-22 09:00:00,36.72320963119605,-102.04896778237132,Clear,23.540519216302187,6.17780929905264,0.0,Day
4,2023-02-22 10:00:00,35.17854461710131,-96.83741795012014,Snow,7.04280054073422,6.229645521930296,0.11762582609510892,Night
3,2023-02-22 11:00:00,36.285189247777744,-85.06906683080425,Clear,26.216478545356715,9.165720886932842,0.0,Night
3,2023-02-22 12:00:00,34.924324691475036,-79.0290586482804,Cloudy,6.0212551317059955,7.740434340303247,0.0,Night
1,2023-02-22 13:00:00,42.490648005074384,-114.9911125626726,Cloudy,9.876941497939281,9.283797257899984,0.0,Night
1,2023-02-22 14:00:00,43.39666684841247,-75.06630479780986,Cloudy,23.735171839652836,7.572629576096052,0.0,Day
4,2023-02-22 15:00:00,44.24486528564608,-73.37301409382314,Fog,8.922455065069073,0.8348440877913997,0.0,Night
2,2023-02-22 16:00:00,36.275434828617755,-107.03651366679402,Fog,-0.0012938655969652046,0.744696372472657,0.0,Day
1,2023-02-22 17:00:00,38.19328805152639,-95.1306030029023,Rain,33.59507293877534,8.083350167236006,0.2979026369730805,Night
2,2023-02-22 18:00:00,38.653431315637334,-77.10623328937854,Clear,36.107769039694304,7.516158869269394,0.0,Day
4,2023-02-22 19:00:00,39.76632266067508,-95.63258340656411,Fog,21.336552490372426,0.9370286070865844,0.0,Day
2,2023-02-22 20:00:00,30.036845113378096,-95.90127142910228,Clear,30.557538559892677,7.092397889286656,0.0,Night
2,2023-02-22 21:00:00,42.64034507150503,-89.07384050753615,Fog,39.33261773873765,1.4045124086338237,0.0,Day
3,2023-02-22 22:00:00,34.02210981048696,-81.62803436515814,Clear,20.73873759099129,7.81952025302932,0.0,Night
2,2023-02-22 23:00:00,37.08246103119424,-86.71913071021481,Clear,35.43963216250068,8.542714759302488,0.0,Night
1,2023-02-23 00:00:00,42.62352385567776,-88.67166790467972,Rain,7.962737486017382,9.434465465597782,0.03213220068376409,Night
4,2023-02-23 01:00:00,44.95284220426035,-101.41643328285818,Clear,25.023621794359308,9.984532073523976,0.0,Night
4,2023-02-23 02:00:00,41.92325257178278,-88.4963147185321,Clear,-7.2097266851576824,8.655697793238598,0.0,Day
3,2023-02-23 03:00:00,30.37249855928965,-114.83635634733493,Clear,29.448577780507243,6.572609764588914,0.0,Day
2,2023-02-23 04:00:00,35.53131256171359,-99.52209415750639,Clear,31.490157236478368,6.495059966460548,0.0,Day
1,2023-02-23 05:00:00,33.70815954199507,-110.58243586042599,Clear,10.058771823699594,6.545519124459821,0.0,Night
4,2023-02-23 06:00:00,44.46197599358159,-93.12160791253099,Clear,21.94775079386648,5.489541601497491,0.0,Night
1,2023-02-23 07:00:00,33.96343374716451,-106.89774061212097,Cloudy,32.91805511961793,5.267994459644346,0.0,Night
3,2023-02-23 08:00:00,44.15025285509165,-94.70325890851242,Clear,34.18040822545251,7.9042143816184876,0.0,Night
4,2023-02-23 09:00:00,44.06276270252851,-81.133748410505,Rain,-4.673423784169952,9.052942636108462,0.43321126491131917,Night
2,2023-02-23 10:00:00,42.59115469387966,-98.30036527213537,Clear,31.374387326644865,5.180672699076801,0.0,Day
3,2023-02-23 11:00:00,31.47107650047361,-109.06356684996004,Fog,3.7121675963050134,1.806173051452868,0.0,Night
3,2023-02-23 12:00:00,30.029928420097267,-108.85091627610517,Fog,26.365344816887166,0.9750095074358243,0.0,Day
1,2023-02-23 13:00:00,41.908246263205704,-74.68727759009644,Clear,6.258207674627766,9.462426012788093,0.0,Night
2,2023-02-23 14:00:00,42.64948586386899,-80.95476176875277,Rain,-7.183516468471143,5.726934644404431,0.1413257487221769,Night
1,2023-02-23 15:00:00,44.43272539847421,-118.17136661850604,Snow,0.49353549255537743,7.817160025047729,0.19394365811907485,Night
2,2023-02-23 16:00:00,33.275739171791685,-72.86385958708144,Thunderstorm,10.4335887913542,9.854603534973963,0.4422966012777771,Night
1,2023-02-23 17:00:00,40.99719701886374,-114.37174063925846,Cloudy,27.061431003052128,6.725164832325313,0.0,Day
2,2023-02-23 18:00:00,37.78596626146791,-87.35288073889726,Clear,-4.9648186343821195,8.708884556467527,0.0,Day
3,2023-02-23 19:00:00,34.927233077941125,-92.42484592112746,Cloudy,30.64670624500799,9.412255775200428,0.0,Night
4,2023-02-23 20:00:00,39.094365150885366,-117.66635760822182,Cloudy,39.84755459812053,5.931052812358644,0.0,Night
2,2023-02-23 21:00:00,38.22299090381948,-105.24133623642041,Cloudy,29.412882158956272,9.96263590131002,0.0,Night
2,2023-02-23 22:00:00,34.384415989170044,-81.20731982068298,Clear,13.686826001444071,9.046933325195152,0.0,Day
2,2023-02-23 23:00:00,34.026936931977026,-104.65600797688447,Fog,18.40801054229732,1.1467766107882715,0.0,Night
4,2023-02-24 00:00:00,37.29870336220907,-95.9833803095479,Thunderstorm,-9.691974584866273,6.554423502574188,0.06654121221486266,Day
2,2023-02-24 01:00:00,37.11054762729119,-85.10247287463737,Clear,0.4636918927698712,8.124850191786718,0.0,Day
2,2023-02-24 02:00:00,34.53079054751994,-116.42135780635195,Clear,34.94940657300227,9.424588813021963,0.0,Day
4,2023-02-24 03:00:00,33.95596737060553,-78.36971432551022,Clear,-8.913529863240706,5.9741776129613875,0.0,Night
2,2023-02-24 04:00:00,44.31461113711455,-117.92094100892004,Snow,35.239747644849096,8.656027912727476,0.024259711148258527,Night
4,2023-02-24 05:00:00,42.93555757118071,-106.88062757682683,Rain,-4.33736959359163,6.353240066090104,0.02131883997788109,Night
4,2023-02-24 06:00:00,42.251686581368006,-81.84663671856552,Cloudy,-3.346293502058286,9.027082253138323,0.0,Night
4,2023-02-24 07:00:00,33.2142565301551,-74.4062424151491,Cloudy,-1.2325044571538797,8.417210136375166,0.0,Night
1,2023-02-24 08:00:00,32.83936552478702,-81.98281423996983,Cloudy,29.96926624775982,7.6145451733430365,0.0,Day
2,2023-02-24 09:00:00,42.139935274471476,-108.65003206008082,Clear,13.909328767118971,8.249329812045001,0.0,Night
3,2023-02-24 10:00:00,32.77011521538372,-70.71380896096812,Cloudy,-2.740168488497882,9.382226227669086,0.0,Day
2,2023-02-24 11:00:00,37.55303903632554,-99.33328862601431,Rain,24.34009098326625,6.932129299232418,0.1432737882618569,Day
2,2023-02-24 12:00:00,33.3213268015538,-101.17743944827978,Thunderstorm,37.034418316288864,8.846250900780143,0.25011970115587534,Day
1,2023-02-24 13:00:00,35.67104675505228,-76.73822502259281,Fog,18.622573712373594,1.8273421559020893,0.0,Day
1,2023-02-24 14:00:00,42.801813411143144,-116.68955117885967,Fog,-5.064999713973075,1.385203635056828,0.0,Day
2,2023-02-24 15:00:00,43.3712751487894,-92.1959285585095,Cloudy,-7.262469691123011,8.753286812358553,0.0,Night
2,2023-02-24 16:00:00,44.950188763226905,-71.71870739334679,Cloudy,29.79361799378804,7.2149884837722755,0.0,Night
2,2023-02-24 17:00:00,44.15856420022622,-114.99348320510987,Rain,21.30418261872175,8.968110526497886,0.430557064199418,Night
2,2023-02-24 18:00:00,40.068760865786025,-92.95754744444514,Fog,36.13286695623007,0.9685960620780788,0.0,Night
2,2023-02-24 19:00:00,36.47588991296462,-113.37716914958469,Clear,17.362507552399396,9.68137198834733,0.0,Day
2,2023-02-24 20:00:00,30.86538562937913,-75.50110182671227,Clear,-6.880229837847331,5.562332179806822,0.0,Night
2,2023-02-24 21:00:00,39.122491702552196,-90.61258067036923,Clear,10.184342499932512,5.654107131325909,0.0,Night
2,2023-02-24 22:00:00,33.16020993006069,-108.26983080933357,Cloudy,22.899534429570892,9.212137210222778,0.0,Day
2,2023-02-24 23:00:00,42.75204425744409,-104.64784933916518,Clear,9.244267546863153,9.21180637283176,0.0,Night
1,2023-02-25 00:00:00,38.233483190245806,-94.16845133555952,Clear,39.97956983701165,7.356123756041294,0.0,Night
2,2023-02-25 01:00:00,41.00252524344206,-83.73259470204107,Clear,10.268930683687252,9.819811049361153,0.0,Day
2,2023-02-25 02:00:00,40.10242552030539,-95.62528948038936,Clear,17.311806322377507,8.396946593133515,0.0,Night
2,2023-02-25 03:00:00,35.20996787746999,-110.53670280850508,Fog,1.2696016311839724,0.8335346797878683,0.0,Night
2,2023-02-25 04:00:00,41.386290753189364,-84.5934391580997,Clear,-2.393089784890414,7.661976976006591,0.0,Day
3,2023-02-25 05:00:00,42.6506286580353,-114.08181344608369,Rain,22.265276928162542,6.008066721240078,0.030555574230124553,Day
1,2023-02-25 06:00:00,41.16195654552966,-79.52963504889053,Cloudy,19.430637345784106,7.2219656351456525,0.0,Night
4,2023-02-25 07:00:00,41.65210170486446,-100.21999415474427,Fog,-9.783057129685787,1.524979363269054,0.0,Night
1,2023-02-25 08:00:00,35.40023309500097,-87.36447073686861,Clear,4.239076739887107,6.8520697651470375,0.0,Night
4,2023-02-25 09:00:00,44.15531899122355,-102.76499230793972,Thunderstorm,22.178978650645718,9.785082165674167,0.46703881250597723,Night
2,2023-02-25 10:00:00,36.36858177534114,-86.54632342247615,Cloudy,30.612467286622483,8.985106738371583,0.0,Day
2,2023-02-25 11:00:00,43.455753278196966,-75.54065443074273,Thunderstorm,5.618432651992215,7.210531638964987,0.03382746110128607,Night
1,2023-02-25 12:00:00,42.86714084712024,-84.92978650724461,Fog,22.37181846444269,1.7350755762560883,0.0,Night
1,2023-02-25 13:00:00,31.864964630676425,-86.42955076857054,Clear,3.26289650754231,8.037195386411478,0.0,Night
1,2023-02-25 14:00:00,44.49405839387426,-82.12945940187353,Clear,24.51899473146181,8.328830423651528,0.0,Night
1,2023-02-25 15:00:00,44.94512528075055,-94.98939947110684,Clear,24.897399933123125,5.383496083075599,0.0,Day
2,2023-02-25 16:00:00,39.092197750935014,-108.98536647527862,Cloudy,-3.4888267240204964,9.667940262081066,0.0,Night
2,2023-02-25 17:00:00,41.74665076289922,-79.22389749404482,Clear,23.254489198850244,7.984998565503327,0.0,Night
3,2023-02-25 18:00:00,44.00530556327725,-87.57590015856444,Clear,6.678359084018485,9.655746098019097,0.0,Day
1,2023-02-25 19:00:00,30.30036585704445,-104.3089559729011,Cloudy,-1.3702534203686305,8.159492356441824,0.0,Night
4,2023-02-25 20:00:00,43.949850364469725,-106.2064916086292,Clear,15.01806163868871,7.1550774450487555,0.0,Night
2,2023-02-25 21:00:00,39.41049206638662,-95.00355350911549,Clear,12.61483419543606,7.834640057681661,0.0,Night
1,2023-02-25 22:00:00,42.42684600553925,-109.63471733560569,Cloudy,28.69374055309985,9.147516370201425,0.0,Day
2,2023-02-25 23:00:00,38.1108340952981,-76.08805839205314,Clear,-5.774224541939073,6.630629157258369,0.0,Night
1,2023-02-26 00:00:00,37.958190590902745,-80.57133646014,Clear,29.487663441589042,9.782300285379595,0.0,Day
1,2023-02-26 01:00:00,43.46277308616915,-104.58425173444216,Cloudy,-4.6958818945352165,7.329775989028682,0.0,Day
2,2023-02-26 02:00:00,37.61208009727163,-117.52982261977398,Cloudy,0.37295140395309545,9.781185010486933,0.0,Night
2,2023-02-26 03:00:00,37.07684071681194,-117.40659552324131,Fog,15.794105916483552,1.5002380157167265,0.0,Day
4,2023-02-26 04:00:00,39.12283212642587,-105.14401209725553,Cloudy,13.158730001121224,8.838309782079062,0.0,Night
2,2023-02-26 05:00:00,37.778549717435375,-112.62462878511128,Cloudy,39.442948736702405,7.337188997186031,0.0,Day
4,2023-02-26 06:00:00,36.694304342076784,-76.33338760382156,Cloudy,19.47368566312197,7.934725721571601,0.0,Day
4,2023-02-26 07:00:00,32.70785742341693,-98.96085929618442,Snow,6.371779762345696,9.190147061801628,0.13500654273562035,Night
3,2023-02-26 08:00:00,35.96100730699702,-102.5986753473252,Fog,35.00744342719928,1.7438459442133276,0.0,Day
